Seller Id,Warehouse Id,Store Order Id,Order Release Id,Order Line Id,Seller Order Id,Order Id FK,Created On,Style ID,Seller SKU Code,SKU Id,Myntra SKU Code,Quantity,Size,Vendor Article Number,Brand,Style Name,Article Type,Order Status,Packet Id,Seller Packe Id,Courier Code,Order Tracking Number,Seller Warehouse Id,Cancellation Reason Id Fk,Cancellation Reason,Packed On,FMPU date,Inscanned On,Shipped On,Delivered On,Cancelled On,RTO Creation date,Lost date,Return Creation date,Final Amount,Total Mrp,Discount,Coupon Discount,Shipping Charge,Gift Charge,Tax Recovery,City,State,Zipcode
18500,29954,'125682699380602728203,7755151691,9755129442,f711195f-f788-49a4-b043-d039fd1b0b1e,5096810914,20:23.0,20755030,Pal Mirror_Black_M,65019388,AHAAKASS65019388,1,M,Pal Mirror_Black,AA-HA!!,AA-HA!! Women Black Yoke Design Kurta with Trousers  Dupatta,Kurta Sets,C,7755151691,1378774912,flipkartlogistics,MYSP1060582265,29954,,,50:39.0,,34:16.0,39:09.0,56:21.0,,,,1/15/2024 9:28,1019,5999,4980,0,0,0,0,Hyderabad,TG,500028
18500,29954,'125678667907554183201,7754898805,9754876555,e4307e8a-c0f0-4dff-97d2-456214b61072,5096681291,08:27.0,20035400,TU01 MAR - M,62466586,AHAATNIC62466586,1,M,TU01 MAR,AA-HA!!,AA-HA Women Maroon  Blue Viscose Rayon Mandarin Collar Printed Tunic,Tunics,C,7754898805,1378671117,flipkartlogistics,MYSP1060462793,29954,,,45:16.0,,36:11.0,41:57.0,09:13.0,,,,1/15/2024 13:18,699,999,300,0,0,0,0,Ratnagiri,MH,415639
18500,29954,'125649569361436544501,7751081903,9751059646,f1d080a2-c5b7-4eb4-bda6-574cb3985672,5094564061,18:42.0,23282448,Kyara_Black,74181932,DIVISARS74181932,1,Onesize,Kyara_Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7751081903,1377484806,flipkartlogistics,MYSP1059317555,29954,,,46:03.0,,23:43.0,29:16.0,18:35.0,,,,,966,6900,5934,0,0,0,0,Bhiwandi,MH,421302
18500,29954,'125695235673281282003,7757028499,9757006252,abab3743-63e3-4c08-aaab-794da818b09f,5097805235,09:45.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7757028499,1379490235,flipkartlogistics,MYSP1061169535,29954,,,52:55.0,,03:23.0,10:23.0,56:28.0,,,,,2870,2899,29,0,0,0,0,Ghaziabad,UP,201017
18500,29954,'125653167608944365903,7751876066,9751853811,9b1c621b-0f41-4f5c-8d02-9a7c48ee1ca9,5094985696,18:24.0,23282448,Kyara_Black,74181932,DIVISARS74181932,1,Onesize,Kyara_Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7751876066,1377484808,flipkartlogistics,MYSP1059317780,29954,,,46:33.0,,24:48.0,29:16.0,50:24.0,,,,,1173,6900,5727,0,0,0,0,Pune,MH,411057
18500,29954,'125841087805529207503,7775214441,9775192325,8dcc2383-dfb2-4651-bfd5-780a3ae2858a,5107616574,18:27.0,23282378,Radha_Blue,74181862,DIVISARS74181862,1,Onesize,Radha_Blue,DIVASTRI,DIVASTRI Ethnic Motif Woven Design Zari Silk Cotton Banarasi Saree,Sarees,SH,7775214441,1385893715,flipkartlogistics,MYSC1053991370,29954,,,44:14.0,,32:49.0,37:57.0,,,,,,900,3335,2435,0,0,0,0,Gola Gokarannath,UP,262802
18500,29954,'125673660863744032503,7754138505,9754116252,500a9d5f-6ae2-4e29-8674-45ee746d33df,5096244303,13:57.0,21131862,D198_Hot Pink.,66333996,AHAASARS66333996,1,Onesize,D198_Hot Pink.,AA-HA!!,AA-HA Woven Design Zari Paithani Saree,Sarees,RTO,7754138505,1378381407,flipkartlogistics,MYSC1049318236,29954,37,RTO Cancellation,03:07.0,,26:16.0,33:19.0,,01:23.0,1/17/2024 19:01,,,1115,6199,5084,0,0,0,0,Allahabad,UP,212503
18500,29954,'125600888707480541701,7744754261,9744731993,49cc4912-7e62-47ea-a9f4-e10c69e4ba0a,5091116408,05:15.0,21131878,D325_Jamun.,66334012,AHAASARS66334012,1,Onesize,D325_Jamun.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7744754261,1375044737,flipkartlogistics,MYSP1057302199,29954,,,05:41.0,,12:28.0,18:01.0,56:57.0,,,,,1177,6199,5022,0,0,0,0,Ongole,AP,523001
18500,29954,'125828973195615443301,7773927579,9773905449,ccf012ac-83d6-4f13-b6a6-362c7e37439b,5106886943,39:20.0,20035394,KU04 NBL - XL,62466570,AHAAKRTI62466570,1,XL,KU04 NBL,AA-HA!!,AA-HA Women Striped Thread Work Kurta,Kurtas,F,,,flipkartlogistics,,29954,41,Incorrect size ordered,,,,,,43:46.0,,,,799,999,200,0,0,0,0,Vijayawada,AP,521151
18500,29954,'125625387756373676401,7747937567,9747915303,6bb79cf1-6e77-478a-959b-43af7b95cd44,5092833832,08:26.0,23461772,DVS SD33 NBlue,74837916,DIVISARS74837916,1,Onesize,DVS SD33 NBlue,DIVASTRI,DIVASTRI Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,C,7747937567,1376313713,flipkartlogistics,MYSC1048066330,29954,,,57:00.0,,34:54.0,40:30.0,38:48.0,,,,,898,2995,2097,0,0,0,0,Kolkata,WB,700001
18500,29954,'125771412252127787201,7768052865,9768030645,7dde7259-ee66-4354-8532-392343e3d836,5103510961,45:50.0,22062230,N_ABHA_RED BLACK,69776976,AHAASARS69776976,1,Onesize,N_ABHA_RED BLACK,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,F,7768052865,1383453819,flipkartlogistics,MYSC1052446422,29954,30,Product not required anymore,48:52.0,,12:39.0,19:14.0,,16:51.0,,,,1043,2899,1856,0,0,0,0,Mapusa,GA,403507
18500,29954,'125645285076626748301,7750669542,9750647283,046efc15-351a-4845-8800-4fc717d0ea94,5094339965,24:40.0,21131846,Marigold_Orange.,66333980,AHAASARS66333980,1,Onesize,Marigold_Orange.,AA-HA!!,AA-HA Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,C,7750669542,1377487288,flipkartlogistics,MYSP1059320898,29954,,,51:44.0,,06:10.0,13:36.0,12:25.0,,,,,2599,19999,17400,0,0,0,0,Chennai,TN,600073
18500,29954,'125633545598160829801,7748971630,9748949367,d9ea7dbf-8348-45a4-a5c2-1e5480baf76c,5093402022,48:04.0,24361744,Sanskriti_Red,78153956,DIVISARS78153956,1,Pack,Sanskriti_Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,F,7748971630,1376684442,flipkartlogistics,MYSP1058622254,29954,27,Delayed Delivery Cancellation,09:20.0,,57:04.0,04:34.0,,59:29.0,,,,992,3675,2683,0,0,0,0,Mumbai,MH,400024
18500,29954,'125737647138820577003,7763411615,9763389375,efe6f119-4814-4af3-9a22-b468b4133353,5101084119,58:19.0,21131884,Marvel 3_Pink.,66334018,AHAASARS66334018,1,Onesize,Marvel 3_Pink.,AA-HA!!,AA-HA Ethnic Motifs Zari Organza Bandhani Saree,Sarees,C,7763411615,1381808304,flipkartlogistics,MYSC1051432970,29954,,,48:09.0,,34:50.0,42:41.0,32:21.0,,,,,1229,8199,6970,0,0,0,0,Bandel,WB,712123
18500,29954,'125849223929475405403,7776031058,9776008944,d289a73b-4fda-40b6-8607-fea5e1faa5c0,5108084146,54:27.0,23056416,Flower Patola_Pink,73331300,AHAASARS73331300,1,Onesize,Flower Patola_Pink,AA-HA!!,AA-HA!! Floral Woven Design Zari Pure Silk Patola Saree,Sarees,SH,7776031058,1386201323,flipkartlogistics,MYSC1054191740,29954,,,43:03.0,,53:03.0,00:11.0,,,,,,1312,4860,3548,0,0,0,0,Bhuj,GJ,370615
18500,29954,'125691698083832512603,7756282428,9756260180,d4880fa7-6836-4f4c-8a60-4e5ed79db101,5097397009,20:09.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7756282428,1379137206,flipkartlogistics,MYSP1060896092,29954,,,36:11.0,,59:54.0,07:40.0,44:06.0,,,,1/24/2024 12:07,2870,2899,29,0,0,0,0,"Hyderabad,",AP,500015
18500,29954,'125610097599195028001,7746004110,9745981845,875c954a-d66f-46d2-bfb2-f00fc458028e,5091790710,40:04.0,21131862,D198_Hot Pink.,66333996,AHAASARS66333996,1,Onesize,D198_Hot Pink.,AA-HA!!,AA-HA Woven Design Zari Paithani Saree,Sarees,C,7746004110,1375462361,ML,ML1545477744,29954,,,56:29.0,19:37.0,09:16.0,18:37.0,03:27.0,,,,,1115,6199,5084,0,0,0,0,Mumbai,MH,400059
18500,29954,'125851699121954585701,7776396899,9776374793,231dafb5-d2bc-4048-b125-a4cccc9ecf46,5108296638,47:00.0,21131856,Marigold_Blue.,66333990,AHAASARS66333990,1,Onesize,Marigold_Blue.,AA-HA!!,AA-HA Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,SH,7776396899,1386201322,flipkartlogistics,MYSP1067267900,29954,,,42:48.0,,27:35.0,33:03.0,,,,,,1999,19999,18000,0,0,0,0,Bengaluru,KA,560105
18500,29954,'125685727727915214201,7755532056,9755509807,5cf7c027-8a32-44e7-b78d-f98eeab0bb34,5097020290,45:06.0,23461552,DVS Tulsi Black,74837696,DIVISARS74837696,1,Onesize,DVS Tulsi Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Banarasi Saree,Sarees,C,7755532056,1379008359,flipkartlogistics,MYSC1049747329,29954,,,51:26.0,,33:03.0,40:11.0,22:39.0,,,,,1274,7495,6221,0,0,0,0,Sagar,MP,470004
18500,29954,'125841087805529207503,7775214440,9775192324,d80cdd60-87bc-4f82-9515-bd6f47197fdd,5107616574,18:27.0,23282534,Radha_Rama,74182018,DIVISARS74182018,1,Onesize,Radha_Rama,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,SH,7775214440,1385892997,flipkartlogistics,MYSC1053990675,29954,,,44:00.0,,41:58.0,48:34.0,,,,,,900,3335,2435,0,0,0,0,Gola Gokarannath,UP,262802
18500,29954,'125752168177420036401,7765525278,9765503039,c3fcdfd3-2e6a-4e5e-bb39-d8f297a4f82b,5102150862,18:30.0,24361756,Sanvi_PBlue,78153968,DIVISARS78153968,1,Pack,Sanvi_PBlue,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7765525278,1382433428,flipkartlogistics,MYSC1051821585,29954,,,00:07.0,,56:53.0,04:03.0,19:59.0,,,,,1062.5,3937.5,2875,107,0,0,0,Pune,MH,411019
18500,29954,'125704119162389577803,7758522689,9758500442,0481212f-861d-492e-a617-091a61040735,5098562781,50:20.0,20755040,Pal1243_Yellow_M,65019428,AHAAKASS65019428,1,M,Pal1243_Yellow,AA-HA!!,AA-HA!! Women Yellow Kurta with Trousers  With Dupatta,Kurta Sets,F,,,flipkartlogistics,,29954,78,Delayed Delivery Cancellation,,,,,,51:36.0,,,,1099,4999,3900,110,0,0,0,Bengaluru,KA,560015
18500,29954,'125673660863744032503,7754138501,9754116248,c18b8e75-3feb-447e-89cb-ada867f21cdf,5096244303,13:57.0,21131862,D198_Hot Pink.,66333996,AHAASARS66333996,1,Onesize,D198_Hot Pink.,AA-HA!!,AA-HA Woven Design Zari Paithani Saree,Sarees,RTO,7754138501,1378378793,flipkartlogistics,MYSC1049316029,29954,37,RTO Cancellation,59:43.0,,04:38.0,10:39.0,,03:21.0,1/17/2024 19:03,,,1115,6199,5084,0,0,0,0,Allahabad,UP,212503
18500,29954,'125625371834254514501,7747934857,9747912593,a6c86c63-429b-4643-bfa6-e2f2ce0849cd,5092832228,05:47.0,21131914,D325_Red.,66334048,AHAASARS66334048,1,Onesize,D325_Red.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7747934857,1376315149,flipkartlogistics,MYSP1058270873,29954,,,58:38.0,,34:12.0,39:53.0,07:48.0,,,,,1177,6199,5022,0,0,0,0,Kolkata,WB,700051
18500,29954,'125677063187346062403,7754623641,9754601389,de163100-3669-4800-bf1b-7f9c950f92cd,5096524382,41:00.0,23282566,NS Kaju katri_Purple.,74182050,DIVISARS74182050,1,Onesize,NS Kaju katri_Purple.,DIVASTRI,DIVASTRI Ethnic Motif Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7754623641,1378672336,DE,1.32E+11,29954,,,47:38.0,07:10.0,16:03.0,11:26.0,08:30.0,,,,1/19/2024 11:31,998,4991,3993,0,0,0,0,Kathua,JK,184204
18500,29954,'125704072516895509301,7758509872,9758487625,7da7fdde-6078-4637-80d0-e9c8984b5a42,5098556578,42:34.0,20755040,Pal1243_Yellow_M,65019428,AHAAKASS65019428,1,M,Pal1243_Yellow,AA-HA!!,AA-HA!! Women Yellow Kurta with Trousers  With Dupatta,Kurta Sets,F,,,flipkartlogistics,,29954,44,Ordered By Mistake,,,,,,45:04.0,,,,1099,4999,3900,110,0,0,0,Bengaluru,KA,560015
18500,29954,'125600888707480541701,7744754272,9744732004,22d2afc2-2635-47cf-b057-0ca73db18ce2,5091116408,05:16.0,21131878,D325_Jamun.,66334012,AHAASARS66334012,1,Onesize,D325_Jamun.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7744754272,1375046131,flipkartlogistics,MYSP1057303286,29954,,,06:33.0,,13:04.0,19:22.0,56:57.0,,,,,1177,6199,5022,0,0,0,0,Ongole,AP,523001
18500,29954,'125632488344709310103,7748812121,9748789858,827f6312-cfd2-47a3-a4f7-25d111fb196d,5093308115,51:51.0,23282448,Kyara_Black,74181932,DIVISARS74181932,1,Onesize,Kyara_Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,RTO,7748812121,1376684441,flipkartlogistics,MYSC1048309966,29954,37,RTO Cancellation,09:53.0,,22:54.0,28:00.0,,22:42.0,01-12-2024 18:22,,,1173,6900,5727,0,0,0,0,Chikhli,MH,443201
18500,29954,'125807738391515222603,7771933358,9771911183,30e05f4c-1731-49eb-91fb-2c62aec0ecdc,5105773319,40:13.0,24361740,Sanvi_Blue,78153952,DIVISARS78153952,1,Pack,Sanvi_Blue,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7771933358,1384924074,flipkartlogistics,MYSP1066045421,29954,,,48:18.0,,03:36.0,08:49.0,32:18.0,,,,,1062.5,3937.5,2875,0,0,0,0,Kolkata,WB,700075
18500,29954,'125633615297215804303,7748981974,9748959711,2bc32ad9-0d93-4d2d-a57d-0bc76625c8c4,5093408254,59:41.0,24361744,Sanskriti_Red,78153956,DIVISARS78153956,1,Pack,Sanskriti_Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,F,7748981974,1376684439,flipkartlogistics,MYSP1058623315,29954,32,Ordered by mistake,09:35.0,,34:54.0,,,35:03.0,,,,992,3675,2683,0,0,0,0,Mumbai,MH,400028
18500,29954,'125617259502307017903,7746877090,9746854826,728267c1-13ab-48fe-99c3-6a3c0c1db429,5092263329,33:43.0,24361740,Sanvi_Blue,78153952,DIVISARS78153952,1,Pack,Sanvi_Blue,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7746877090,1375886512,flipkartlogistics,MYSP1057931206,29954,,,52:32.0,,22:20.0,27:10.0,55:26.0,,,,,983.5,3937.5,2954,0,0,0,0,Birlapur,WB,743318
18500,29954,'125659631386964156003,7752548423,9752526169,40dde3b3-9dab-4c69-ae5b-a68ee8967e4b,5095359344,15:43.0,23282448,Kyara_Black,74181932,DIVISARS74181932,1,Onesize,Kyara_Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7752548423,1377955347,flipkartlogistics,MYSP1059758171,29954,,,56:50.0,,26:41.0,32:03.0,26:17.0,,,,1/14/2024 14:32,1173,6900,5727,0,0,0,0,Pune,MH,411060
18500,29954,'125598914398661630003,7744460793,9744438525,a4424603-c86d-425c-a5ea-ceb44c565b13,5090945911,36:12.0,21131914,D325_Red.,66334048,AHAASARS66334048,1,Onesize,D325_Red.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,F,,,flipkartlogistics,,29954,42,Product not required anymore,,,,,,38:37.0,,,,1177,6199,5022,0,0,0,0,Bangalore,KA,560048
18500,29954,'125702758777615713003,7758215996,9758193749,71611be2-184a-4f7c-b6d8-d17c1a831594,5098400400,03:36.0,24361766,Sanskriti_NBlue,78153978,DIVISARS78153978,1,Pack,Sanskriti_NBlue,DIVASTRI,DIVASTRI Geometric Woven Design Zari Paithani Saree,Sarees,C,7758215996,1380494886,flipkartlogistics,MYSP1061991825,29954,,,35:31.0,,42:19.0,28:13.0,42:45.0,,,,,882,3675,2793,87,0,0,0,Karnal,HR,132001
18500,29954,'125674459185132420303,7754234500,9754212247,4ad5b0bd-656a-43fc-80d8-0991d65b7456,5096297471,27:00.0,23282550,S_P14 Black,74182034,DIVISARS74182034,1,Onesize,S_P14 Black,DIVASTRI,DIVASTRI Ethnic Woven Design Zari Silk Cotton Paithani Saree,Sarees,C,7754234500,1378433979,flipkartlogistics,MYSP1060240155,29954,,,46:14.0,,04:11.0,09:05.0,02:17.0,,,,,1410,9400,7990,0,0,0,0,Bengaluru,KA,560102
18500,29954,'125710010844420482901,7759372481,9759350237,c32b2edc-646d-4447-b392-e78e40892c9f,5098973501,12:16.0,21131920,D198_Blue.,66334054,AHAASARS66334054,1,Onesize,D198_Blue.,AA-HA!!,AA-HA Woven Design Paithani Saree,Sarees,F,,,flipkartlogistics,,29954,45,Wants to change style/color,,,,,,47:42.0,,,,1301,6199,4898,0,0,0,0,Beed,MH,431131
18500,29954,'125729401375971999403,7762273325,9762251085,1fc52741-01ee-4e8d-80fb-daafde0adb1e,5100481813,04:02.0,21131848,D325_Hot Pink.,66333982,AHAASARS66333982,1,Onesize,D325_Hot Pink.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7762273325,1381365594,flipkartlogistics,MYSP1062795152,29954,,,56:13.0,,18:12.0,25:31.0,57:39.0,,,,1/24/2024 11:18,1301,6199,4898,0,0,0,0,Vadodara,GJ,389151
18500,29954,'125788569671137946903,7769994083,9769971882,67240420-b09b-478a-a0b7-294099730501,5104587121,25:25.0,22062244,N_Gopi_Blue,69776990,AHAASARS69776990,1,Onesize,N_Gopi_Blue,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7769994083,1384137453,flipkartlogistics,MYSC1052873495,29954,,,51:50.0,,44:58.0,52:35.0,27:50.0,,,,,782,2899,2117,0,0,0,0,Buldhana,MH,443302
18500,29954,'125670736112282064501,7754022859,9754000606,23d7bce4-c2df-4734-a1db-5273e3e69548,5096185960,06:30.0,25334354,Suraj Mukhi_Yellow,81658000,DIVISARS81658000,1,Pack,Suraj Mukhi_Yellow,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,F,7754022859,1378336513,flipkartlogistics,MYSP1060119452,29954,32,Ordered by mistake,12:32.0,,17:35.0,,,17:44.0,,,,1839,4599,2760,0,0,0,0,"Sundergarh,",OR,769005
18500,29954,'125703103718455970603,7758289978,9758267731,0c514487-5834-4bd3-9d13-955c1bc36e00,5098440407,01:05.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7758289978,1380494879,flipkartlogistics,MYSP1061988737,29954,,,31:35.0,,41:58.0,27:55.0,25:07.0,,,,,898,2899,2001,0,0,0,0,"Hyderabad,",AP,500015
18500,29954,'125638576564281092203,7749510610,9749488348,6898b587-f0da-4e60-951f-fd3d9fa08dd4,5093698237,46:35.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510610,1376690957,flipkartlogistics,MYSC1048310220,29954,,,08:49.0,,35:52.0,43:09.0,46:53.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125600888707480541701,7744754268,9744732000,37b2c25d-699f-4c42-94c6-ecc7272ffeeb,5091116408,05:16.0,21131878,D325_Jamun.,66334012,AHAASARS66334012,1,Onesize,D325_Jamun.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7744754268,1375046565,flipkartlogistics,MYSP1057303691,29954,,,06:54.0,,12:42.0,17:58.0,56:59.0,,,,,1177,6199,5022,0,0,0,0,Ongole,AP,523001
18500,29954,'125770620091207301303,7767916365,9767894142,d09532a0-2dee-4b17-8c3c-5dba7ddfa6e4,5103433752,33:49.0,21131852,Marigold_Pink.,66333986,AHAASARS66333986,1,Onesize,Marigold_Pink.,AA-HA!!,AA-HA Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,C,7767916365,1383453821,flipkartlogistics,MYSC1052445719,29954,,,53:33.0,,39:16.0,45:22.0,52:21.0,,,,1/30/2024 21:15,3299,19999,16400,300,0,0,0,Suryapet,TG,508213
18500,29954,'125835204359004676803,7774772579,9774750458,b726223b-7f1d-43b8-a344-788785e50527,5107355664,57:52.0,25316768,Marvel17 Red,81598828,DIVISARS81598828,1,Pack,Marvel17 Red,DIVASTRI,DIVASTRI Ethnic Motif Woven Design Zari Banarasi Saree,Sarees,C,7774772579,1385582172,flipkartlogistics,MYSC1053781466,29954,,,53:50.0,,30:35.0,35:12.0,00:08.0,,,,,1395,4500,3105,0,0,0,0,Mumbai,MH,400006
18500,29954,'125665564146697166401,7753189067,9753166814,6898c21e-3b9d-4294-8966-2eeaf82e6494,5095706082,44:29.0,24361744,Sanskriti_Red,78153956,DIVISARS78153956,1,Pack,Sanskriti_Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,F,7753189067,1378069850,flipkartlogistics,MYSC1049133585,29954,30,Product not required anymore,42:56.0,,08:00.0,13:06.0,,59:48.0,,,,992,3675,2683,0,0,0,0,Mumbai,MH,400053
18500,29954,'125664594623100034503,7753095746,9753073493,98f5b89a-ea41-4c25-93b7-320fb53dc8b9,5095653320,02:54.0,24361768,Sanvi_Wine,78153980,DIVISARS78153980,1,Pack,Sanvi_Wine,DIVASTRI,DIVASTRI Geometric Woven Design Zari Paithani Saree,Sarees,C,7753095746,1377955345,flipkartlogistics,MYSC1049055907,29954,,,57:54.0,,23:19.0,28:57.0,35:28.0,,,,1/13/2024 10:21,983.5,3937.5,2954,0,0,0,0,Pune,MH,411028
18500,29954,'125702841510339799603,7758233398,9758211151,f305b6d1-a225-4510-9617-6773037d64e6,5098409743,17:23.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7758233398,1380494881,flipkartlogistics,MYSC1050618813,29954,,,31:20.0,,19:38.0,24:46.0,10:15.0,,,,1/25/2024 18:58,898,2899,2001,0,0,0,0,Delhi,DL,110052
18500,29954,'125605627289131845201,7745151836,9745129568,200cd251-96f5-4c77-92df-56dcca5da232,5091313896,15:02.0,21131864,D198_Black.,66333998,AHAASARS66333998,1,Onesize,D198_Black.,AA-HA!!,AA-HA Woven Design Paithani Saree,Sarees,C,7745151836,1375462360,flipkartlogistics,MYSC1047570496,29954,,,56:43.0,,12:51.0,18:57.0,30:58.0,,,,01-07-2024 12:06,1115,6199,5084,0,0,0,0,Jalgaon,MH,424105
18500,29954,'125808201487005218601,7772006265,9771984090,fa977768-4920-4387-a27b-990f9723814e,5105816360,57:23.0,20755032,Pal1243_NBL_XL,65019400,AHAAKASS65019400,1,XL,Pal1243_NBL,AA-HA!!,AA-HA!! Women Navy Blue Kurta with Trousers  With Dupatta,Kurta Sets,C,7772006265,1384921900,flipkartlogistics,MYSP1066045227,29954,,,45:46.0,,03:33.0,10:51.0,00:34.0,,,,,1214,4999,3650,135,0,0,0,BANGALORE,KA,560032
18500,29954,'125832338004014079903,7774370537,9774348412,2cdc67b4-ecff-433f-a5b2-da9b5879af72,5107139206,00:08.0,24361782,Shruti_Blue,78153994,DIVISARS78153994,1,Pack,Shruti_Blue,DIVASTRI,DIVASTRI Ethnic MOtifs Woven Design Zari Banarasi Saree,Sarees,SH,7774370537,1385583062,flipkartlogistics,MYSP1066685980,29954,,,56:21.0,,31:31.0,39:21.0,,,,,,1139,3675,2536,0,0,0,0,Bara Banki,UP,225001
18500,29954,'125600888707480541701,7744754269,9744732001,6399eb85-fd6e-4945-a1a5-ff294cee9145,5091116408,05:16.0,21131878,D325_Jamun.,66334012,AHAASARS66334012,1,Onesize,D325_Jamun.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7744754269,1375043002,flipkartlogistics,MYSP1057302685,29954,,,04:53.0,,13:10.0,19:24.0,56:55.0,,,,,1177,6199,5022,0,0,0,0,Ongole,AP,523001
18500,29954,'125638576564281092203,7749510605,9749488343,e4b3ac4b-938b-4653-90fb-cb843139e258,5093698237,46:34.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510605,1376689928,flipkartlogistics,MYSC1048310022,29954,,,08:08.0,,57:18.0,05:17.0,46:53.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125638576564281092203,7749510609,9749488347,71cdac76-628e-4ca8-a3b3-7b4f69e2c05f,5093698237,46:34.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510609,1376686013,flipkartlogistics,MYSC1048308169,29954,,,03:01.0,,58:08.0,04:52.0,46:55.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125643034725146479503,7750259726,9750237466,ac11c474-5e8c-4ff6-8759-b9f497530010,5094122880,09:35.0,23282506,S_Goli Butti BGreen,74181990,DIVISARS74181990,1,Onesize,S_Goli Butti BGreen,DIVASTRI,DIVASTRI Floral Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7750259726,1377487290,flipkartlogistics,MYSC1048772118,29954,,,50:49.0,,24:55.0,30:53.0,38:10.0,,,,,1060,6237,5177,0,0,0,0,Gopalganj,BR,841428
18500,29954,'125638576564281092203,7749510607,9749488345,6ab84980-7a45-4e65-a73e-a98530c66202,5093698237,46:34.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510607,1376684445,flipkartlogistics,MYSC1048309033,29954,,,01:17.0,,34:22.0,40:45.0,46:53.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
